id,height,peito_circ,cintura_circ,quadril_circ,coxa_circ,joelho_circ,panturrilha_circ,abdomen_circ,pescoco_circ,biceps_circ,split
syn_m024783-2-Pos,178.28,109.43,85.29,103.61,60.12,38.69,36.05,84.95,42.67,33.8,train
syn_m024790-1-Pre,165.15,108.33,90.83,104.08,59.6,42.94,38.84,92.4,41.64,35.09,train
syn_m024793-2-Pre,174.39,105.32,83.04,105.18,59.45,39.27,40.61,82.76,39.59,32.33,train
syn_m024793-2-Pos,174.39,105.32,83.04,105.18,59.45,39.27,40.61,82.76,39.59,32.33,train
syn_m024813-1-Pre,175.47,102.12,83.06,106.04,62.31,39.38,37.44,83.36,40.23,35.47,train
syn_m024815-0-Pos,176.73,98.49,87.1,97.77,54.42,38.26,33.47,89.44,37.0,29.59,train
syn_m024816-3-Pre,173.02,114.21,80.65,107.57,64.74,44.97,48.8,81.32,41.99,41.02,train
syn_m024828-3-Pos,180.02,122.88,88.28,102.53,60.37,44.36,44.13,88.89,49.51,41.62,train
syn_m024832-0-Pos,183.63,102.99,93.62,107.87,61.9,42.02,37.23,97.74,40.92,29.85,train
syn_m024833-2-Pos,188.21,111.06,86.54,111.46,65.47,46.72,45.93,87.65,44.78,37.13,train
syn_m024835-3-Pre,189.66,107.7,71.56,106.71,62.85,40.41,42.04,73.83,38.67,37.11,train
syn_m024838-0-Pos,179.04,97.06,86.23,104.73,59.15,41.13,37.43,86.41,40.12,29.58,train
syn_m024851-0-Pre,182.66,114.46,101.68,110.7,64.96,43.69,39.22,104.91,45.12,34.08,train
syn_m024873-0-Pos,183.18,96.89,81.38,95.94,52.41,35.74,33.68,83.3,36.45,25.95,train
syn_m024888-1-Pos,194.99,108.04,87.68,105.92,58.99,42.32,38.11,88.52,41.1,37.07,train
syn_m024897-1-Pos,174.29,100.78,82.77,95.71,54.52,38.75,35.18,82.42,40.36,29.85,train
syn_m024899-2-Pos,180.5,128.22,103.5,112.26,69.69,47.78,46.95,104.41,49.32,41.51,train
syn_m024904-1-Pre,173.39,97.44,77.87,96.21,55.53,40.15,38.84,78.85,38.74,29.55,train
syn_m024915-2-Pos,181.16,101.42,83.19,103.5,54.93,38.1,39.39,83.4,40.47,30.92,train
syn_m024916-0-Pre,182.73,107.66,97.3,107.31,63.75,42.27,38.59,98.17,41.83,31.02,train
syn_m024950-3-Pre,182.61,105.58,70.95,99.14,59.64,39.67,45.97,69.13,38.16,33.94,train
syn_m024954-0-Pre,182.5,94.87,83.79,101.27,58.67,40.82,37.49,88.03,38.3,27.2,train
syn_m024964-2-Pre,182.04,117.13,90.69,110.76,62.11,41.33,42.21,90.15,46.34,39.16,train
syn_m024965-1-Pos,201.72,117.93,98.8,118.22,68.75,42.75,42.01,99.28,42.76,36.97,train
syn_m024965-3-Pos,201.72,126.71,87.2,118.82,69.24,42.53,44.71,88.35,43.92,41.78,train
syn_m024984-1-Pre,173.57,114.78,107.29,105.98,62.76,43.41,39.06,108.66,43.39,36.21,train
syn_m024991-2-Pre,181.27,94.07,61.55,97.96,58.85,38.19,39.18,61.49,34.95,30.75,train
syn_f024501-2-Pre,171.19,118.03,99.48,120.48,71.98,49.71,44.09,105.42,41.51,39.57,train
syn_f024521-2-Pre,170.32,99.48,79.85,108.69,65.07,43.56,41.08,84.98,38.95,33.97,train
syn_f024530-3-Pos,163.13,103.58,77.2,103.74,61.37,41.26,38.29,83.65,34.16,34.53,train
syn_f024532-1-Pre,168.16,89.11,71.31,105.64,58.15,40.06,38.34,84.92,33.67,26.19,train
syn_f024557-1-Pos,159.87,96.16,74.41,96.05,50.65,36.07,32.07,74.54,34.63,28.21,train
syn_f024564-3-Pos,172.24,127.86,103.41,116.55,73.45,47.42,44.95,99.91,47.12,43.63,train
syn_f024566-3-Pos,177.87,114.5,86.26,113.99,64.61,41.56,41.96,91.84,41.57,36.34,train
syn_f024574-2-Pre,167.48,86.23,60.93,115.02,66.85,44.15,42.12,71.5,32.64,28.49,train
syn_f024574-3-Pre,167.48,89.38,60.87,114.27,68.23,44.59,44.08,70.08,33.59,30.35,train
syn_f024579-0-Pos,171.7,101.27,83.53,120.43,70.19,45.21,39.13,91.47,35.22,31.83,train
syn_f024609-1-Pos,157.05,111.89,97.02,112.94,60.17,43.14,35.21,102.04,36.85,31.6,train
syn_f024624-2-Pre,161.01,92.91,69.01,100.17,55.94,35.72,36.16,72.32,34.7,28.21,train
syn_f024630-1-Pre,179.12,112.71,92.22,127.92,75.55,47.36,42.68,102.04,41.47,36.41,train
syn_f024636-2-Pre,149.93,82.44,67.29,96.65,54.72,41.25,34.91,69.51,34.45,31.54,train
syn_f024638-2-Pre,179.9,104.71,82.63,112.55,62.68,43.85,42.54,84.95,36.6,33.76,train
syn_f024641-1-Pre,166.13,102.71,80.39,108.79,61.01,38.84,37.78,91.84,36.11,31.08,train
syn_f024653-0-Pre,167.49,85.38,70.71,103.08,55.7,39.76,35.05,76.0,30.76,24.46,train
syn_f024664-1-Pre,159.07,108.54,88.72,107.58,65.08,44.51,39.51,92.91,40.68,36.21,train
syn_f024665-0-Pos,160.25,94.94,80.77,111.03,63.6,44.11,37.74,91.57,34.16,29.18,train
syn_f024666-2-Pre,170.28,101.7,78.93,112.05,66.82,43.63,39.85,84.89,36.64,33.61,train
syn_f024687-0-Pos,168.57,83.44,70.12,107.32,59.34,40.96,36.39,82.0,33.33,30.08,train
syn_f024693-2-Pre,168.13,101.18,75.26,105.28,62.49,42.94,43.12,76.64,36.67,31.98,train
syn_f024700-1-Pos,152.64,70.34,56.14,106.76,53.0,39.23,33.72,60.29,28.84,24.75,train
syn_f024703-1-Pre,169.94,106.8,88.55,96.36,56.21,37.68,33.78,87.34,35.91,29.28,train
syn_f024703-2-Pos,169.94,109.45,87.27,95.82,57.42,37.94,35.62,84.82,36.71,31.31,train
syn_f024705-3-Pre,173.66,86.85,70.47,104.12,59.99,42.66,39.67,74.53,35.13,35.93,train
syn_f024708-1-Pos,163.18,107.43,87.85,110.06,63.11,42.91,39.02,88.38,36.91,35.32,train
syn_f024721-2-Pre,172.07,101.54,74.75,106.59,62.35,41.45,35.8,83.2,35.58,27.64,train
syn_f024723-3-Pos,159.48,111.02,91.04,109.64,69.33,47.6,43.45,96.64,42.01,37.69,train
syn_f024725-2-Pos,171.76,99.04,80.64,116.66,68.21,44.59,45.14,90.4,35.64,35.61,train
syn_f024725-3-Pre,171.76,102.11,79.3,116.19,69.67,44.86,47.07,88.82,36.56,37.21,train
syn_f024733-1-Pos,178.19,110.17,87.24,123.78,73.6,49.04,40.72,94.31,37.03,34.86,train
syn_f024733-3-Pre,178.19,114.48,83.38,124.02,75.88,49.52,44.43,90.49,38.75,37.77,train
syn_f024758-2-Pos,171.49,113.27,89.12,121.66,77.5,50.01,46.22,95.55,36.47,37.49,train
syn_f024759-1-Pos,167.9,122.11,104.48,124.84,73.14,49.84,43.4,110.43,40.99,42.75,train
syn_f024760-1-Pos,153.3,100.8,76.69,98.27,57.95,41.35,34.05,79.29,34.15,32.05,train
syn_f024772-2-Pos,161.88,103.61,81.27,104.12,61.06,44.46,39.8,90.02,35.9,32.69,train
syn_f024778-0-Pre,165.11,103.26,82.36,109.76,61.98,39.76,35.32,87.52,33.58,29.81,train
syn_f024778-2-Pos,165.11,107.18,79.96,109.3,64.87,40.47,39.11,86.95,35.27,32.65,train
syn_f024783-3-Pos,169.14,120.64,98.83,119.87,70.68,46.99,41.77,102.77,43.52,43.22,train
syn_f024786-3-Pre,165.94,108.82,82.94,104.54,62.83,41.16,38.46,90.53,43.53,31.61,train
syn_f024787-2-Pre,172.91,102.88,82.59,111.4,66.27,43.16,40.69,89.51,35.56,31.47,train
syn_f024807-0-Pre,155.46,86.26,71.02,109.54,55.72,41.49,31.28,72.77,30.87,28.46,train
syn_f024808-0-Pos,164.83,98.41,83.14,111.37,63.75,45.04,36.36,88.44,36.58,29.82,train
syn_f024809-3-Pre,161.73,99.48,76.98,109.94,65.78,44.48,41.16,83.21,35.61,32.64,train
syn_f024810-1-Pos,165.61,110.23,91.85,114.61,66.75,44.47,38.43,100.97,39.01,31.36,train
syn_f024822-1-Pos,151.52,69.97,49.75,94.09,53.16,39.12,31.19,59.12,28.08,21.31,train
syn_f024834-3-Pre,171.92,128.63,102.45,125.31,75.36,52.13,45.0,107.31,43.18,43.0,train
syn_f024836-2-Pos,166.46,111.43,95.31,113.91,66.12,44.22,38.47,101.92,40.64,39.45,train
syn_f024850-0-Pos,161.91,81.86,69.24,94.95,49.62,35.94,31.34,73.36,33.05,23.5,train
syn_f024858-3-Pre,163.63,103.28,80.33,101.72,59.85,39.14,38.97,86.18,38.02,35.19,train
syn_f024864-0-Pos,167.53,91.12,77.19,93.82,50.47,33.78,29.4,81.89,34.38,24.29,train
syn_f024878-2-Pre,168.49,108.19,87.65,109.06,60.67,41.93,39.93,88.9,42.31,33.74,train
syn_f024886-1-Pre,169.54,127.96,108.64,128.09,74.09,45.74,42.25,108.6,39.24,41.79,train
syn_f024893-1-Pre,162.0,111.79,95.33,114.68,68.61,48.32,38.71,103.74,41.49,35.11,train
syn_f024902-0-Pre,171.11,92.0,75.25,97.57,53.92,38.54,35.59,78.25,33.42,28.75,train
syn_f024905-2-Pos,159.85,77.0,58.09,103.24,60.51,40.22,38.94,65.22,32.49,27.5,train
syn_f024916-0-Pos,168.78,114.84,100.7,115.45,65.5,44.54,39.34,102.37,37.83,35.98,train
syn_f024916-2-Pre,168.78,118.63,97.33,115.05,68.12,45.21,43.06,97.68,39.49,38.96,train
syn_f024923-3-Pos,159.56,87.29,59.79,96.54,57.91,38.86,38.76,61.97,34.33,31.03,train
syn_f024948-2-Pre,176.43,96.84,75.25,104.74,58.25,39.52,37.88,79.63,37.48,30.21,train
syn_f024953-0-Pre,169.51,117.79,103.45,124.73,66.26,43.52,38.16,109.58,40.06,34.88,train
syn_f024954-0-Pos,174.64,118.76,102.85,122.66,72.03,47.68,43.46,109.71,39.81,36.25,train
syn_f024963-2-Pos,163.6,92.58,72.55,101.09,61.42,40.33,38.73,71.88,33.04,29.2,train
syn_f024964-1-Pos,168.29,75.66,58.62,97.27,53.69,38.74,36.5,63.23,28.27,23.4,train
syn_f024964-2-Pos,168.29,78.96,57.83,95.88,54.92,39.07,38.42,60.95,29.1,25.47,train
syn_f024967-0-Pos,184.71,119.85,104.55,128.5,73.83,49.68,41.08,115.82,43.17,39.8,train
syn_f024971-0-Pos,164.32,113.74,98.73,124.67,69.95,48.81,37.38,109.47,38.16,37.01,train
syn_f024982-2-Pre,161.65,103.55,81.75,115.15,69.2,45.62,40.12,87.96,37.39,37.07,train
syn_f024982-2-Pos,161.65,103.55,81.75,115.15,69.2,45.62,40.12,87.96,37.39,37.07,train
syn_f024992-2-Pre,181.83,122.69,105.53,134.51,76.9,50.14,45.56,113.78,44.37,41.81,train
syn_m025004-0-Pos,187.1,97.88,85.84,108.94,62.28,44.89,40.83,87.62,39.61,28.78,train
syn_m025005-3-Pos,188.66,107.54,69.78,103.32,63.43,43.34,42.57,70.61,41.58,39.67,train
syn_m025008-2-Pos,186.16,114.02,95.29,105.7,61.23,42.62,43.6,96.13,44.73,35.49,train
syn_m025010-2-Pos,188.67,100.02,71.84,106.13,58.19,38.79,41.35,71.67,38.58,33.28,train
syn_m025011-0-Pos,187.42,107.79,96.61,106.83,62.98,44.88,41.42,97.98,42.1,31.93,train
syn_m025035-1-Pre,183.64,87.98,70.26,103.73,57.38,39.16,40.23,70.82,34.42,27.37,train
syn_m025037-0-Pos,181.4,103.56,97.63,111.75,64.48,42.5,38.59,104.23,40.82,32.31,train
syn_m025039-3-Pre,178.43,108.0,70.27,100.26,58.35,38.24,41.58,70.29,40.2,35.32,train
syn_m025052-2-Pos,176.09,120.48,93.93,105.54,62.21,43.28,43.89,94.82,43.44,40.59,train
syn_m025059-2-Pre,160.64,108.7,90.46,95.49,54.29,42.22,40.33,92.79,41.02,33.2,train
syn_m025060-1-Pos,171.77,101.72,86.06,95.35,52.21,37.3,37.1,85.24,36.73,28.16,train
syn_m025066-1-Pos,173.01,112.92,97.46,109.79,64.39,44.39,41.38,97.67,41.01,34.04,train
syn_m025074-1-Pre,177.44,114.25,102.06,106.02,62.92,40.66,38.73,101.78,41.24,36.11,train
syn_m025075-0-Pre,183.1,102.96,92.03,104.45,60.19,42.71,38.88,93.4,41.79,30.84,train
syn_m025077-3-Pos,190.71,118.0,86.75,112.41,64.27,43.03,45.73,88.42,42.3,38.32,train
syn_m025087-0-Pos,179.49,89.14,82.45,102.48,56.97,39.17,35.0,89.13,37.94,28.41,train
syn_m025093-2-Pre,180.44,107.06,79.45,109.73,66.25,44.89,43.37,79.56,40.59,35.66,train
syn_m025103-3-Pre,183.63,120.45,86.56,111.78,65.29,43.55,45.61,85.91,43.26,38.87,train
syn_m025106-2-Pos,196.69,125.32,95.66,112.65,67.35,45.64,43.07,96.79,44.06,37.72,train
syn_m025115-0-Pre,178.16,97.82,88.27,98.56,58.04,38.62,35.96,90.17,40.26,30.27,train
syn_m025117-3-Pos,190.17,114.43,78.15,110.48,66.02,44.4,47.58,78.11,46.17,39.4,train
syn_m025127-3-Pos,183.04,110.07,79.17,106.16,60.93,43.26,45.93,79.17,38.81,33.77,train
syn_m025146-2-Pos,177.51,94.55,64.4,98.15,53.28,37.47,39.37,63.21,36.16,29.29,train
syn_m025172-2-Pos,186.04,130.09,108.74,115.62,67.15,45.06,43.85,109.54,44.19,38.96,train
syn_m025178-1-Pos,174.68,114.39,94.55,106.05,59.88,42.19,39.63,94.21,44.72,35.68,train
syn_m025180-2-Pos,169.8,130.08,111.87,115.0,64.85,46.77,41.38,111.97,49.88,42.33,train
syn_m025186-3-Pos,177.98,105.57,65.0,103.34,61.88,40.4,42.71,64.49,38.94,34.28,train
syn_m025189-2-Pre,183.96,111.84,83.67,107.98,60.85,39.77,40.47,83.67,41.02,36.9,train
syn_m025190-2-Pre,183.97,101.81,77.07,98.91,58.72,40.85,43.76,76.42,39.46,32.19,train
syn_m025206-0-Pre,191.53,109.33,102.86,108.37,64.33,42.6,40.67,102.91,40.75,33.42,train
syn_m025222-0-Pos,171.64,97.7,88.08,105.01,57.16,40.4,35.72,91.43,40.09,30.23,train
syn_m025259-1-Pre,179.51,96.22,77.18,97.9,59.21,39.19,37.63,80.51,38.79,32.13,train
syn_m025270-0-Pre,186.7,97.46,88.02,95.16,53.44,37.68,37.07,92.07,36.61,25.53,train
syn_m025273-0-Pre,180.3,111.41,102.25,111.4,63.88,42.13,36.86,103.51,44.98,35.46,train
syn_m025286-1-Pre,185.79,106.29,92.13,106.36,58.89,39.92,39.58,92.0,42.51,30.06,train
syn_m025289-1-Pos,193.62,105.18,88.41,106.44,61.89,42.02,37.23,89.57,42.48,32.24,train
syn_m025292-2-Pos,181.22,87.98,61.08,96.61,48.96,35.19,34.29,59.09,33.85,27.43,train
syn_m025293-3-Pos,168.26,103.07,73.43,110.96,66.26,44.08,43.53,71.5,40.38,38.44,train
syn_m025294-2-Pre,187.33,118.81,94.52,112.64,65.71,44.57,43.41,95.47,45.72,38.43,train
syn_m025295-2-Pre,183.49,110.86,85.68,104.09,60.29,42.07,42.87,87.01,44.59,36.41,train
syn_m025298-3-Pos,176.36,128.64,93.24,110.37,66.47,44.98,47.16,94.15,49.33,43.77,train
syn_m025302-2-Pos,178.97,99.48,70.03,97.34,58.59,35.01,36.91,71.36,38.66,33.2,train
syn_m025304-1-Pos,164.84,105.33,90.2,107.79,64.06,42.47,39.14,89.35,38.09,34.5,train
syn_m025313-2-Pos,177.5,114.62,89.69,109.17,63.31,42.83,42.18,92.07,42.4,33.36,train
syn_m025315-2-Pre,195.21,125.82,108.36,116.89,71.52,45.63,45.04,112.71,50.55,41.95,train
syn_m025335-0-Pre,178.47,114.27,105.48,106.96,64.09,43.04,39.14,108.18,41.01,33.87,train
syn_m025343-3-Pos,184.26,117.77,88.65,114.85,64.2,43.05,42.75,93.39,48.51,37.87,train
syn_m025351-1-Pos,197.51,108.89,93.15,104.51,58.75,41.99,38.35,94.63,41.03,29.73,train
syn_m025352-0-Pre,176.67,97.58,92.02,107.32,62.88,40.99,36.32,96.7,39.37,30.78,train
syn_m025373-0-Pre,164.54,105.33,97.91,107.47,63.33,44.71,41.12,103.12,43.4,35.13,train
syn_m025378-3-Pos,187.11,108.27,78.18,111.91,65.99,43.84,46.98,78.01,43.23,39.82,train
syn_m025382-3-Pre,176.67,114.99,83.54,112.23,66.79,42.54,43.22,84.54,43.41,40.87,train
syn_m025385-3-Pre,182.18,109.4,69.3,104.37,60.81,42.6,41.82,68.04,36.94,36.38,train
syn_m025411-3-Pre,175.83,115.38,86.33,107.78,63.63,40.86,43.12,87.71,42.77,39.34,train
syn_m025415-0-Pre,192.07,119.09,111.51,110.95,66.89,43.51,41.7,111.97,45.32,36.19,train
syn_m025415-1-Pos,192.07,122.43,105.69,110.79,67.53,43.4,43.35,106.03,45.35,38.4,train
syn_m025422-0-Pre,181.81,109.54,104.89,106.83,63.64,43.43,39.69,109.18,43.84,31.1,train
syn_m025427-2-Pre,188.31,121.47,99.42,115.12,68.71,45.43,46.89,99.63,47.77,40.36,train
syn_m025432-0-Pos,181.02,112.67,101.98,113.78,67.37,44.16,41.11,104.64,44.74,36.43,train
syn_m025434-2-Pre,182.0,115.19,93.67,110.89,66.29,45.54,44.01,92.93,45.9,37.98,train
syn_m025439-2-Pos,174.13,99.26,74.58,100.77,59.05,38.96,39.61,72.96,38.95,31.04,train
syn_m025446-3-Pos,186.22,113.72,75.8,114.09,66.26,43.0,44.92,77.18,41.9,38.35,train
syn_m025460-1-Pre,164.65,97.26,78.15,99.42,54.87,38.69,34.43,82.71,38.74,29.76,train
syn_m025465-3-Pre,169.2,111.09,79.82,103.04,59.09,40.13,42.59,80.53,39.44,37.81,train
syn_m025467-2-Pre,185.13,108.73,80.91,99.97,56.73,40.06,38.22,81.2,41.79,35.58,train
syn_m025484-0-Pos,174.46,106.36,100.35,104.5,58.76,42.5,37.66,103.3,41.28,30.64,train
syn_m025497-0-Pos,181.94,106.57,94.89,100.32,57.52,40.79,37.42,95.88,39.95,30.71,train
syn_m025498-3-Pos,190.95,126.45,101.99,117.99,68.46,46.74,48.57,104.24,48.44,44.12,train
syn_f025000-1-Pre,160.34,104.38,85.32,102.58,58.83,42.35,35.94,87.3,36.9,33.96,train
syn_f025002-0-Pre,169.79,117.69,106.44,110.24,60.71,42.95,38.7,107.28,42.57,35.28,train
syn_f025006-0-Pos,167.24,82.34,69.72,101.71,55.57,38.8,32.73,77.05,33.88,25.8,train
syn_f025016-3-Pos,164.5,115.17,84.01,105.3,64.64,42.22,44.36,83.07,38.81,36.56,train
syn_f025028-3-Pos,170.42,118.36,91.31,107.78,66.09,42.51,39.39,94.95,43.35,37.43,train
syn_f025042-2-Pre,169.26,106.26,83.43,107.5,65.36,44.88,43.91,85.24,38.04,38.17,train
syn_f025055-0-Pre,166.01,98.0,83.82,107.42,60.01,43.13,34.99,88.82,36.3,29.52,train
syn_f025058-2-Pre,156.69,79.19,57.65,97.21,52.22,34.73,31.3,61.39,29.18,25.06,train
syn_f025060-1-Pre,177.71,108.44,93.54,120.06,64.6,44.8,38.97,107.83,40.57,32.09,train
syn_f025078-3-Pre,169.74,99.79,72.53,94.37,58.47,40.94,40.92,69.9,35.53,29.22,train
syn_f025093-3-Pre,163.99,101.6,76.61,110.6,70.53,46.02,44.52,78.7,36.32,36.0,train
syn_f025096-1-Pos,159.71,97.17,76.39,103.48,56.07,39.63,36.03,84.14,33.77,27.82,train
syn_f025102-3-Pre,155.41,94.62,71.68,113.63,65.11,44.88,38.98,83.95,36.82,37.16,train
syn_f025102-3-Pos,155.41,94.62,71.68,113.63,65.11,44.88,38.98,83.95,36.82,37.16,train
syn_f025118-2-Pos,165.55,99.63,78.59,97.56,56.11,39.39,41.64,84.16,35.72,30.95,train
syn_f025139-3-Pre,173.02,122.99,99.29,119.86,69.38,47.54,46.46,104.96,44.55,43.18,train
syn_f025144-2-Pre,163.7,123.36,97.02,126.34,74.33,50.93,43.76,107.69,38.47,39.09,train
syn_f025167-3-Pre,172.62,117.85,93.14,117.96,65.17,43.37,43.01,100.88,39.83,35.53,train
syn_f025173-1-Pre,171.72,106.13,88.83,111.86,68.22,47.43,39.88,92.18,40.24,32.83,train
syn_f025176-3-Pos,159.04,108.38,89.82,112.3,70.35,50.16,42.53,96.32,40.25,38.19,train
syn_f025180-1-Pre,178.64,105.21,83.34,119.84,66.65,42.16,38.75,90.64,37.16,30.91,train
syn_f025183-1-Pos,163.4,113.82,98.2,119.2,68.19,46.85,39.53,100.58,37.69,38.26,train
syn_f025193-2-Pos,178.39,92.56,76.39,101.02,57.93,39.67,39.32,85.73,34.85,29.59,train
syn_f025196-0-Pre,172.72,80.18,67.08,95.42,49.73,38.81,35.09,76.93,31.28,23.05,train
syn_f025200-0-Pre,155.04,101.26,88.3,105.68,57.33,40.13,31.9,90.33,35.08,30.09,train
syn_f025201-1-Pos,156.58,96.28,79.62,107.91,62.43,45.85,33.68,91.59,31.9,32.99,train
syn_f025202-0-Pos,164.23,91.53,78.49,105.33,59.58,41.04,33.77,82.2,36.03,28.79,train
syn_f025204-1-Pre,172.76,99.98,88.17,115.61,63.83,44.6,37.65,98.0,37.89,32.53,train
syn_f025207-3-Pre,173.21,94.99,72.97,114.75,66.83,45.28,42.77,80.11,36.47,35.48,train
syn_f025226-1-Pre,176.98,107.4,91.61,112.72,61.02,41.77,39.04,92.87,38.68,34.06,train
syn_f025232-3-Pre,171.68,104.39,77.55,104.56,58.42,39.24,39.57,82.17,39.03,32.6,train
syn_f025236-2-Pos,175.05,118.23,102.08,128.91,79.7,52.55,46.47,108.6,43.99,43.18,train
syn_f025240-0-Pos,163.54,99.65,81.05,110.6,62.9,41.95,38.77,88.59,35.47,30.31,train
syn_f025244-1-Pos,165.84,99.26,79.07,109.77,62.09,42.41,38.65,88.0,38.14,32.55,train
syn_f025245-3-Pre,161.22,115.91,89.97,110.17,64.04,41.47,41.97,99.56,41.72,37.55,train
syn_f025246-3-Pre,165.37,93.34,68.64,92.81,55.01,36.58,37.52,68.75,36.03,29.5,train
syn_f025252-2-Pre,174.9,123.94,104.19,127.34,72.81,49.82,45.88,111.01,40.92,40.7,train
syn_f025256-0-Pre,164.17,102.43,85.44,108.7,61.76,41.24,33.58,87.36,37.09,29.67,train
syn_f025264-2-Pos,163.37,104.15,87.54,103.97,63.89,44.01,41.56,87.9,38.17,33.72,train
syn_f025268-2-Pre,164.72,118.9,91.41,115.35,64.84,43.4,40.58,99.35,37.94,38.06,train
syn_f025279-2-Pre,167.77,101.6,83.54,106.18,61.74,41.41,37.67,83.7,35.53,31.56,train
syn_f025301-2-Pos,178.33,124.74,98.09,117.01,68.44,42.01,42.25,99.66,40.02,38.28,train
syn_f025304-2-Pre,179.17,109.03,90.31,112.57,67.21,49.5,44.73,94.09,39.03,36.69,train
syn_f025332-0-Pos,163.53,98.96,78.4,101.06,58.23,42.89,36.09,81.04,33.86,28.18,train
syn_f025335-2-Pre,180.31,101.44,84.29,117.08,69.42,47.27,44.29,89.29,37.95,35.12,train
syn_f025342-1-Pos,169.91,100.09,81.69,107.38,59.61,41.0,36.0,84.29,33.49,30.53,train
syn_f025352-3-Pre,176.47,118.82,92.83,132.67,81.07,53.86,49.24,101.25,42.13,44.4,train
syn_f025384-0-Pos,168.23,120.88,107.55,125.0,68.83,46.08,40.89,115.13,39.7,40.61,train
syn_f025408-2-Pos,176.51,112.46,85.38,118.84,71.46,48.63,42.78,89.87,42.18,37.97,train
syn_f025412-0-Pos,159.26,74.16,63.25,108.0,57.42,39.15,30.88,74.4,31.67,22.84,train
syn_f025414-3-Pre,164.78,99.68,69.82,101.32,61.48,40.1,40.82,79.09,34.75,29.48,train
syn_f025418-0-Pos,159.4,89.51,74.54,96.58,49.71,35.61,32.02,80.84,32.58,21.73,train
syn_f025424-0-Pos,164.05,117.99,107.22,126.74,69.85,47.23,39.01,108.96,38.19,40.75,train
syn_f025429-2-Pos,169.11,87.91,63.04,99.12,55.02,38.56,34.82,66.22,32.92,25.65,train
syn_f025441-1-Pre,154.72,82.44,66.75,94.98,49.43,35.91,33.34,69.39,30.08,23.52,train
syn_f025447-2-Pos,168.61,110.47,84.81,120.88,69.91,48.48,41.63,88.83,36.61,35.91,train
syn_f025455-3-Pre,159.62,105.73,82.53,107.11,65.63,43.82,38.15,93.09,41.98,34.67,train
syn_f025463-0-Pos,171.48,88.48,77.66,107.38,57.73,41.99,38.15,82.46,36.5,28.09,train
syn_f025463-3-Pos,171.48,95.63,74.22,106.36,61.88,42.96,43.86,76.11,39.93,33.33,train
syn_f025469-0-Pos,172.1,107.11,90.3,115.25,67.75,46.04,40.24,96.53,36.48,34.6,train
syn_f025470-1-Pre,156.24,83.89,70.81,89.88,45.42,34.13,30.72,74.22,33.59,25.14,train
syn_f025480-2-Pos,159.3,90.89,71.4,99.65,56.08,35.57,37.27,76.68,31.81,26.48,train
syn_f025484-1-Pre,176.94,115.97,94.72,117.79,68.5,42.84,39.43,99.43,40.52,34.66,train
syn_f025486-1-Pre,167.2,105.07,88.71,119.17,68.05,46.65,40.42,103.85,39.22,36.14,train
syn_f025486-2-Pre,167.2,106.28,88.16,119.34,69.49,47.03,42.32,102.91,40.2,37.56,train
syn_f025490-3-Pos,171.52,97.11,68.33,89.64,52.97,34.52,39.8,68.14,33.47,29.82,train
syn_f025491-0-Pos,157.64,103.73,89.04,107.71,56.62,40.45,33.86,95.91,33.59,31.74,train
syn_f025495-2-Pre,184.46,94.19,68.06,110.13,61.58,41.03,38.99,73.38,34.96,29.97,train
syn_m025500-1-Pre,181.31,114.41,101.48,114.05,69.21,45.82,42.83,104.63,45.67,38.15,train
syn_m025503-3-Pos,187.94,106.15,74.1,98.16,58.36,39.04,43.85,73.03,40.54,34.71,train
syn_m025514-0-Pre,166.04,114.21,106.88,112.47,65.33,47.39,40.53,107.02,45.03,37.24,train
syn_m025518-1-Pre,185.5,112.78,90.93,106.78,58.06,39.07,39.9,90.93,42.9,34.25,train
syn_m025521-0-Pre,176.22,112.81,106.57,113.11,64.43,46.51,41.84,108.51,44.32,36.52,train
syn_m025538-1-Pre,183.1,114.04,93.55,105.31,61.43,41.34,42.16,95.01,40.95,34.82,train
syn_m025539-0-Pos,184.0,105.07,93.2,102.52,57.11,43.03,39.74,92.38,43.04,31.92,train
syn_m025547-2-Pos,185.16,116.58,94.25,110.92,65.07,44.72,43.96,95.6,45.53,36.91,train
syn_m025549-2-Pos,167.54,93.84,66.98,94.93,58.93,37.55,36.84,65.82,36.94,30.98,train
syn_m025551-1-Pre,181.19,117.53,97.32,114.49,66.84,43.87,40.38,97.32,43.47,37.41,train
syn_m025580-3-Pos,183.21,92.41,52.36,95.21,49.21,33.66,37.24,53.11,33.24,31.29,train
syn_m025590-3-Pos,158.19,110.45,71.74,95.24,57.61,43.2,42.0,68.48,41.22,38.42,train
syn_m025603-2-Pos,189.36,99.89,66.45,101.25,54.77,36.98,38.78,69.63,35.93,33.72,train
syn_m025618-0-Pos,176.31,92.87,78.51,103.56,60.08,40.46,37.0,81.6,37.04,27.37,train
syn_m025643-1-Pos,175.31,111.36,93.99,107.04,64.52,43.71,43.19,96.23,38.98,34.96,train
syn_m025660-1-Pre,183.11,104.67,88.09,108.22,61.55,43.19,42.07,94.5,36.62,31.14,train
syn_m025662-1-Pre,176.28,97.72,70.45,98.96,54.42,36.57,34.6,69.34,37.77,29.43,train
syn_m025667-1-Pre,173.75,94.13,74.5,100.94,56.86,39.3,37.75,74.59,40.23,32.59,train
syn_m025676-2-Pos,176.96,109.83,90.92,107.04,62.38,40.76,40.43,93.32,39.8,36.49,train
